date,open,high,low,close,volume,padding
2000-10-13,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-16,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-17,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-18,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-19,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-20,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-23,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-24,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-25,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-26,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-27,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-30,22.0,23.1,21.75,22.73,22079100.0,1
2000-10-31,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-01,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-02,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-03,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-06,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-07,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-08,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-09,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-10,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-13,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-14,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-15,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-16,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-17,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-20,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-21,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-22,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-24,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-27,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-28,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-29,22.0,23.1,21.75,22.73,22079100.0,1
2000-11-30,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-01,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-04,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-05,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-06,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-07,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-08,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-11,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-12,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-13,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-14,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-15,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-18,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-19,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-20,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-21,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-22,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-26,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-27,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-28,22.0,23.1,21.75,22.73,22079100.0,1
2000-12-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-01-31,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-02-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-03-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-04-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-05-31,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-06-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-07-31,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-08-31,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-09-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-22,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-25,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-10-31,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-01,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-02,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-08,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-09,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-15,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-16,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-23,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-29,22.0,23.1,21.75,22.73,22079100.0,1
2001-11-30,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-03,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-04,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-05,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-06,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-07,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-10,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-11,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-12,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-13,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-14,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-17,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-18,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-19,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-20,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-21,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-24,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-26,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-27,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-28,22.0,23.1,21.75,22.73,22079100.0,1
2001-12-31,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-02,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-03,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-04,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-07,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-09,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-10,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-14,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-16,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-17,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-18,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-23,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-24,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-28,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-29,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-30,22.0,23.1,21.75,22.73,22079100.0,1
2002-01-31,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-04,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-05,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-06,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-07,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-12,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-13,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-14,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-19,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-20,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-21,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-26,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-27,22.0,23.1,21.75,22.73,22079100.0,1
2002-02-28,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-04,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-05,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-06,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-07,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-12,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-13,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-14,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-18,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-19,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-20,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-21,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-26,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-27,22.0,23.1,21.75,22.73,22079100.0,1
2002-03-28,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-02,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-03,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-04,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-05,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-09,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-10,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-12,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-16,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-17,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-18,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-19,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-23,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-24,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-26,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-29,22.0,23.1,21.75,22.73,22079100.0,1
2002-04-30,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-02,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-03,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-06,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-07,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-09,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-10,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-13,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-14,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-16,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-17,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-20,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-21,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-23,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-24,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-28,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-29,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-30,22.0,23.1,21.75,22.73,22079100.0,1
2002-05-31,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-03,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-04,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-05,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-06,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-07,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-10,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-12,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-13,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-14,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-17,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-18,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-19,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-20,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-21,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-24,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-26,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-27,22.0,23.1,21.75,22.73,22079100.0,1
2002-06-28,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-02,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-03,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-05,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-08,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-09,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-10,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-11,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-12,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-15,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-16,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-17,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-18,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-19,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-22,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-23,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-24,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-25,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-26,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-29,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-30,22.0,23.1,21.75,22.73,22079100.0,1
2002-07-31,22.0,23.1,21.75,22.73,22079100.0,1
2002-08-01,22.0,23.1,21.75,22.73,22079100.0,1
2002-08-02,22.0,23.1,21.75,22.73,22079100.0,1
2002-08-05,22.0,23.1,21.75,22.73,22079100.0,1
